Label,Features
1,[5.  2.8 0.  1.  0.2 0.6 0.  0.  1.  0.  0. ]
1,"[11.          3.36363636  0.          0.90909091  0.27272727  0.45454545
  0.          0.          0.          0.          0.        ]"
1,[8.    3.75  0.    1.    0.375 0.125 0.    0.    0.    0.    0.   ]
1,[2.  2.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,[2.  1.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,"[6.         3.16666667 0.         1.         0.16666667 0.5
 0.         0.         1.         0.         0.        ]"
1,"[7.         2.85714286 0.         1.         0.28571429 0.28571429
 0.         0.         0.         0.         0.        ]"
1,[2.  1.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,"[7.         2.85714286 0.         1.         0.28571429 0.57142857
 1.         0.         0.         0.         0.        ]"
1,"[12.          3.5         0.          0.83333333  0.41666667  0.5
  0.          0.          2.          0.          0.        ]"
1,"[9.         3.22222222 0.         1.         0.22222222 0.66666667
 0.         0.         1.         0.         0.        ]"
1,"[17.          3.35294118  0.          1.          0.23529412  0.47058824
  0.          0.          0.          0.          0.        ]"
1,"[34.          3.          0.          0.79411765  0.41176471  0.35294118
  0.          0.          0.          1.          0.        ]"
1,"[11.          2.27272727  0.          0.90909091  0.45454545  0.45454545
  1.          0.          0.          0.          0.        ]"
1,[5.  2.6 0.  1.  0.2 0.6 0.  0.  1.  0.  0. ]
1,"[14.          4.          0.          0.92857143  0.07142857  0.57142857
  0.          0.          1.          0.          0.        ]"
1,"[11.          2.54545455  0.          0.81818182  0.36363636  0.27272727
  0.          0.          0.          0.          0.        ]"
1,"[24.          2.66666667  0.          0.70833333  0.25        0.5
  0.          0.          0.          0.          0.        ]"
1,[8.    3.375 0.    1.    0.25  0.25  0.    0.    0.    0.    0.   ]
1,[5.  3.4 0.  1.  0.2 0.6 0.  0.  1.  0.  0. ]
1,"[46.          2.63043478  0.          0.65217391  0.23913043  0.5
  0.          0.          0.          0.          0.        ]"
1,"[7.         2.28571429 0.         1.         0.57142857 0.42857143
 0.         0.         0.         0.         0.        ]"
1,"[11.          3.09090909  0.          0.81818182  0.54545455  0.27272727
  1.          0.          0.          0.          0.        ]"
1,[5.  2.4 0.  1.  0.2 0.6 0.  0.  1.  0.  0. ]
1,[8.    2.875 0.    1.    0.375 0.625 0.    0.    1.    0.    0.   ]
1,"[6.         3.16666667 0.         1.         0.5        0.5
 0.         0.         1.         0.         0.        ]"
1,[5.  3.4 0.  1.  0.2 0.4 0.  0.  0.  0.  0. ]
1,"[23.          3.13043478  0.          0.86956522  0.26086957  0.43478261
  0.          0.          0.          0.          0.        ]"
1,"[13.          2.30769231  0.          0.92307692  0.15384615  0.61538462
  0.          0.          0.          0.          0.        ]"
1,[1. 5. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
1,"[9.         3.77777778 0.         0.88888889 0.55555556 0.22222222
 0.         0.         2.         0.         0.        ]"
1,[2.  3.5 0.  1.  0.5 0.  0.  0.  1.  0.  0. ]
1,"[11.          3.27272727  0.          1.          0.36363636  0.45454545
  0.          0.          1.          0.          0.        ]"
1,"[7.         2.42857143 0.         1.         0.28571429 0.42857143
 0.         0.         1.         0.         0.        ]"
1,"[17.          3.82352941  0.          1.          0.29411765  0.29411765
  1.          0.          1.          0.          0.        ]"
1,"[13.          3.07692308  0.          0.92307692  0.38461538  0.38461538
  0.          0.          0.          0.          0.        ]"
1,"[14.          2.57142857  0.          0.92857143  0.5         0.21428571
  1.          0.          0.          0.          0.        ]"
1,"[7.         3.14285714 0.         0.71428571 0.57142857 0.
 0.         0.         0.         0.         0.        ]"
1,[4.   2.   0.   1.   0.25 0.75 0.   0.   1.   0.   0.  ]
1,[8.    2.25  0.    1.    0.25  0.375 0.    0.    0.    0.    0.   ]
1,[25.    2.48  0.    0.84  0.2   0.56  0.    0.    0.    0.    0.  ]
1,"[11.          2.63636364  0.          0.90909091  0.27272727  0.45454545
  0.          0.          0.          0.          0.        ]"
