Label,Features
1,"[13.          2.          0.          0.84615385  0.38461538  0.23076923
  0.          0.          0.          0.          0.        ]"
1,"[22.          3.45454545  0.          0.90909091  0.18181818  0.5
  0.          1.          0.          0.          0.        ]"
1,"[6.         3.66666667 0.         1.         0.16666667 0.33333333
 0.         0.         0.         0.         0.        ]"
1,[5.  4.2 0.  1.  0.4 0.4 0.  0.  0.  0.  0. ]
1,[2.  2.5 0.  1.  0.5 0.5 0.  0.  1.  0.  0. ]
1,"[19.          3.21052632  0.          0.73684211  0.15789474  0.52631579
  0.          0.          1.          0.          0.        ]"
1,"[16.      3.75    0.      0.9375  0.1875  0.5     0.      0.      1.
  0.      0.    ]"
1,"[23.          3.60869565  0.          0.91304348  0.13043478  0.56521739
  0.          0.          0.          0.          0.        ]"
1,"[23.          3.7826087   0.          0.86956522  0.2173913   0.39130435
  0.          0.          1.          0.          0.        ]"
1,"[28.          3.21428571  0.          0.92857143  0.35714286  0.35714286
  1.          0.          0.          0.          0.        ]"
1,"[26.          3.34615385  0.          0.88461538  0.23076923  0.57692308
  1.          0.          2.          0.          0.        ]"
1,"[28.          3.14285714  0.          0.78571429  0.25        0.46428571
  0.          0.          0.          0.          0.        ]"
1,"[7.         3.         0.         1.         0.57142857 0.28571429
 0.         0.         1.         0.         0.        ]"
1,[5.  2.6 0.  1.  0.4 0.4 0.  0.  1.  0.  0. ]
1,"[9.         3.         0.         1.         0.33333333 0.55555556
 0.         0.         1.         0.         0.        ]"
1,[10.   3.1  0.   0.9  0.2  0.3  0.   0.   0.   2.   0. ]
1,"[11.          3.          0.          0.90909091  0.45454545  0.18181818
  0.          1.          1.          2.          0.        ]"
1,"[23.          3.34782609  0.          0.82608696  0.43478261  0.43478261
  0.          0.          0.          0.          0.        ]"
1,[20.    4.25  0.    0.8   0.15  0.45  0.    0.    0.    0.    0.  ]
1,"[56.          3.33928571  0.          0.69642857  0.28571429  0.39285714
  1.          0.          0.          0.          0.        ]"
1,"[7.         2.71428571 0.         1.         0.42857143 0.28571429
 0.         0.         0.         0.         0.        ]"
1,[4.  2.  0.  1.  0.5 0.5 0.  0.  1.  1.  0. ]
1,"[16.      2.625   0.      0.75    0.4375  0.25    0.      0.      0.
  3.      0.    ]"
1,"[26.          2.76923077  0.          0.88461538  0.34615385  0.5
  1.          0.          2.          0.          0.        ]"
1,"[6.         2.33333333 0.         1.         0.33333333 0.5
 0.         0.         0.         0.         0.        ]"
1,[5.  2.4 0.  1.  0.4 0.4 0.  0.  0.  0.  0. ]
1,"[6.         2.66666667 0.         1.         0.5        0.16666667
 0.         0.         0.         0.         0.        ]"
1,"[11.          3.45454545  0.          0.90909091  0.27272727  0.27272727
  0.          0.          1.          0.          0.        ]"
1,[2.  1.5 0.  1.  0.5 0.5 0.  0.  0.  0.  0. ]
1,[2.  2.  0.  1.  0.5 0.5 0.  0.  1.  0.  0. ]
1,[2.  2.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,"[18.          3.27777778  0.          0.94444444  0.33333333  0.44444444
  0.          0.          1.          0.          0.        ]"
1,[2.  2.5 0.  1.  1.  0.  0.  0.  0.  1.  0. ]
1,[2.  2.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,"[42.          3.69047619  0.          0.83333333  0.19047619  0.47619048
  0.          0.          0.          0.          0.        ]"
1,"[28.          3.          0.          0.85714286  0.14285714  0.5
  0.          0.          1.          0.          0.        ]"
1,"[24.          3.125       0.          0.75        0.20833333  0.66666667
  0.          0.          0.          0.          0.        ]"
1,"[13.          3.23076923  0.          0.84615385  0.38461538  0.23076923
  0.          0.          0.          0.          0.        ]"
1,"[6.         1.83333333 0.         0.83333333 0.66666667 0.
 0.         0.         0.         1.         0.        ]"
1,"[12.          3.5         0.          1.          0.41666667  0.41666667
  0.          0.          0.          0.          0.        ]"
1,[4.   3.25 0.   0.75 0.5  0.   0.   0.   2.   0.   0.  ]
1,"[9.         2.88888889 0.         0.88888889 0.44444444 0.11111111
 0.         0.         0.         0.         0.        ]"
1,[2.  2.  0.  1.  0.5 0.  0.  0.  0.  1.  0. ]
1,"[3.         3.33333333 0.         1.         0.33333333 0.66666667
 0.         0.         1.         0.         0.        ]"
1,[15.   2.8  0.   0.8  0.4  0.4  0.   0.   0.   0.   0. ]
1,"[14.          3.14285714  0.          0.92857143  0.14285714  0.35714286
  0.          0.          0.          0.          0.        ]"
1,[2.  2.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,"[31.          3.22580645  0.          0.77419355  0.29032258  0.4516129
  0.          0.          0.          0.          0.        ]"
1,"[9.         2.44444444 0.         0.88888889 0.44444444 0.22222222
 0.         0.         0.         0.         0.        ]"
1,[2.  2.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,[8.    3.125 0.    1.    0.25  0.375 0.    0.    1.    1.    0.   ]
1,"[23.          2.95652174  0.          0.86956522  0.43478261  0.43478261
  0.          0.          0.          0.          0.        ]"
1,"[15.          4.06666667  0.          0.93333333  0.46666667  0.26666667
  0.          0.          0.          0.          0.        ]"
1,[10.   2.5  0.   1.   0.4  0.4  0.   0.   1.   0.   0. ]
1,"[7.         2.85714286 0.         1.         0.28571429 0.28571429
 0.         0.         0.         0.         0.        ]"
1,"[21.          2.85714286  0.          0.71428571  0.33333333  0.42857143
  0.          0.          0.          0.          0.        ]"
1,"[7.         3.42857143 0.         1.         0.14285714 0.57142857
 0.         0.         0.         0.         0.        ]"
1,"[3.         2.66666667 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
1,"[17.          3.23529412  0.          0.88235294  0.29411765  0.41176471
  0.          0.          0.          0.          0.        ]"
1,"[40.     3.15   0.     0.775  0.225  0.45   1.     0.     0.     0.
  0.   ]"
1,"[47.          2.63829787  0.          0.61702128  0.31914894  0.46808511
  0.          0.          0.          0.          0.        ]"
1,"[18.          2.94444444  0.          0.72222222  0.16666667  0.61111111
  0.          0.          0.          0.          0.        ]"
1,[10.   2.3  0.   0.9  0.5  0.3  0.   0.   1.   0.   0. ]
1,"[18.          3.66666667  0.          0.83333333  0.44444444  0.33333333
  0.          0.          0.          0.          0.        ]"
1,[20.    2.55  0.    0.85  0.25  0.35  0.    0.    0.    0.    0.  ]
1,"[23.          2.82608696  0.          0.7826087   0.2173913   0.47826087
  1.          0.          0.          0.          0.        ]"
1,[4.   3.   0.   1.   0.5  0.25 0.   0.   0.   0.   0.  ]
1,"[12.          3.25        0.          1.          0.33333333  0.5
  0.          0.          0.          0.          0.        ]"
1,"[18.          2.72222222  0.          0.88888889  0.22222222  0.5
  0.          0.          0.          0.          0.        ]"
1,"[3.         3.33333333 0.         1.         0.33333333 0.33333333
 0.         0.         1.         0.         0.        ]"
1,[8.    3.125 0.    1.    0.25  0.625 0.    0.    1.    0.    0.   ]
1,[10.   4.3  0.   1.   0.5  0.4  0.   0.   0.   0.   0. ]
1,"[23.          2.82608696  0.          0.86956522  0.26086957  0.43478261
  0.          0.          2.          0.          0.        ]"
1,[2.  2.5 0.  1.  0.5 0.5 0.  0.  1.  0.  0. ]
1,"[18.          4.16666667  0.          0.94444444  0.27777778  0.38888889
  0.          0.          0.          0.          0.        ]"
1,[10.   2.5  0.   1.   0.2  0.5  0.   0.   1.   0.   0. ]
1,[5.  3.  0.  1.  0.4 0.4 0.  0.  0.  0.  0. ]
1,[2.  1.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,[2.  2.5 0.  1.  1.  0.  0.  0.  0.  0.  0. ]
1,"[18.          3.72222222  0.          0.94444444  0.16666667  0.5
  0.          0.          1.          0.          0.        ]"
1,[10.   3.4  0.   1.   0.5  0.3  0.   0.   0.   0.   0. ]
1,[10.   2.7  0.   0.9  0.6  0.3  0.   0.   0.   0.   0. ]
1,[5.  3.6 0.  1.  0.4 0.4 0.  0.  0.  0.  0. ]
1,"[18.          3.61111111  0.          0.88888889  0.16666667  0.38888889
  0.          0.          0.          0.          0.        ]"
1,"[3.         4.33333333 0.         1.         0.33333333 0.33333333
 0.         0.         1.         0.         0.        ]"
1,[8.    2.125 0.    0.875 0.5   0.25  0.    0.    0.    0.    0.   ]
1,"[6.         2.66666667 0.         1.         0.5        0.16666667
 0.         0.         0.         0.         0.        ]"
1,"[6.         2.         0.         0.83333333 0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
