Label,Features
1,[25.    2.52  0.    0.72  0.36  0.44  0.    0.    0.    0.    0.  ]
1,"[12.          2.41666667  0.          0.83333333  0.33333333  0.58333333
  0.          0.          0.          0.          0.        ]"
1,[2.  2.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,"[12.          4.33333333  0.          0.91666667  0.25        0.33333333
  0.          0.          1.          0.          0.        ]"
1,[5.  2.2 0.  1.  0.2 0.6 0.  0.  1.  0.  0. ]
1,"[7.         2.85714286 0.         1.         0.57142857 0.28571429
 0.         0.         1.         0.         0.        ]"
1,"[9.         5.11111111 0.         1.         0.22222222 0.33333333
 0.         0.         0.         0.         0.        ]"
1,"[18.          3.61111111  0.          1.          0.22222222  0.33333333
  0.          0.          0.          0.          0.        ]"
1,"[36.          3.30555556  0.          0.86111111  0.41666667  0.41666667
  0.          0.          1.          0.          0.        ]"
1,[10.   4.5  0.   1.   0.3  0.2  0.   0.   1.   0.   0. ]
1,"[19.          2.47368421  0.          0.89473684  0.26315789  0.42105263
  0.          0.          0.          0.          0.        ]"
1,"[6.         3.5        0.         1.         0.5        0.33333333
 0.         0.         1.         0.         0.        ]"
1,"[11.          2.72727273  0.          1.          0.18181818  0.54545455
  0.          0.          0.          0.          0.        ]"
1,[10.   2.2  0.   0.9  0.4  0.3  0.   0.   0.   0.   0. ]
1,[10.   3.2  0.   0.9  0.5  0.3  0.   0.   0.   0.   0. ]
1,"[21.          2.80952381  0.          0.9047619   0.28571429  0.42857143
  0.          0.          0.          0.          0.        ]"
1,"[16.      3.1875  0.      1.      0.125   0.5     0.      0.      0.
  0.      0.    ]"
1,"[36.          3.25        0.          0.83333333  0.13888889  0.66666667
  0.          0.          1.          0.          0.        ]"
1,"[14.          3.35714286  0.          0.92857143  0.28571429  0.28571429
  0.          0.          0.          0.          0.        ]"
1,"[22.          3.04545455  0.          0.86363636  0.22727273  0.31818182
  0.          0.          0.          0.          0.        ]"
1,"[40.     3.375  0.     0.825  0.275  0.425  0.     0.     0.     0.
  0.   ]"
1,[5.  3.2 0.  1.  0.2 0.4 0.  0.  1.  0.  0. ]
1,"[17.          3.29411765  0.          0.94117647  0.17647059  0.52941176
  1.          0.          0.          0.          0.        ]"
1,"[43.          3.20930233  0.          0.76744186  0.23255814  0.34883721
  0.          0.          0.          0.          0.        ]"
1,[10.   2.1  0.   0.9  0.4  0.5  0.   0.   0.   0.   0. ]
1,"[28.          2.78571429  0.          0.78571429  0.28571429  0.35714286
  1.          0.          2.          0.          0.        ]"
1,"[16.     3.75   0.     0.875  0.25   0.5    0.     0.     1.     0.
  0.   ]"
1,[10.   2.6  0.   0.9  0.3  0.2  0.   0.   0.   0.   0. ]
1,"[13.          2.53846154  0.          0.92307692  0.23076923  0.46153846
  0.          0.          1.          0.          0.        ]"
1,[2.  2.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,[2.  2.  0.  1.  0.5 0.5 0.  0.  1.  0.  0. ]
1,[2.  2.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,"[41.          2.82926829  0.          0.7804878   0.26829268  0.48780488
  0.          0.          0.          0.          0.        ]"
1,[10.   2.8  0.   0.9  0.3  0.3  0.   0.   1.   0.   0. ]
1,"[13.          3.38461538  0.          1.          0.07692308  0.46153846
  0.          0.          0.          0.          0.        ]"
1,[5.  2.2 0.  1.  0.4 0.4 0.  0.  0.  0.  0. ]
1,"[16.      2.4375  0.      0.9375  0.25    0.375   0.      0.      0.
  0.      0.    ]"
1,[10.   3.4  0.   1.   0.1  0.5  0.   0.   0.   0.   0. ]
1,"[9.         2.44444444 0.         1.         0.44444444 0.55555556
 0.         0.         0.         0.         0.        ]"
1,"[21.          2.          0.          0.66666667  0.19047619  0.52380952
  0.          0.          0.          0.          0.        ]"
1,[2.  2.  0.  1.  0.5 0.5 0.  0.  1.  0.  0. ]
1,[5.  3.  0.  1.  0.2 0.6 0.  0.  0.  0.  0. ]
1,"[6.         4.33333333 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
1,[10.   3.4  0.   1.   0.2  0.4  1.   0.   0.   0.   0. ]
1,"[17.          2.76470588  0.          0.82352941  0.35294118  0.41176471
  0.          0.          0.          0.          0.        ]"
1,[2.  1.5 0.  1.  0.5 0.5 0.  0.  0.  0.  0. ]
1,[10.   2.2  0.   1.   0.3  0.5  0.   0.   1.   0.   0. ]
1,[8.    2.75  0.    0.875 0.25  0.375 0.    0.    0.    0.    0.   ]
1,"[23.          3.          0.          0.86956522  0.34782609  0.43478261
  0.          0.          1.          0.          0.        ]"
1,"[17.          2.52941176  0.          0.82352941  0.23529412  0.41176471
  0.          0.          0.          0.          0.        ]"
1,"[7.         3.85714286 0.         1.         0.28571429 0.42857143
 0.         0.         1.         0.         0.        ]"
1,[4.   3.5  0.   1.   0.75 0.   0.   0.   0.   0.   0.  ]
1,[2.  2.5 0.  1.  0.5 0.5 0.  0.  1.  0.  0. ]
1,[5.  3.2 0.  1.  0.4 0.4 0.  0.  1.  0.  0. ]
1,[5.  2.2 0.  1.  0.4 0.4 0.  0.  0.  0.  0. ]
1,"[12.          2.5         0.          1.          0.25        0.58333333
  0.          0.          0.          0.          0.        ]"
1,"[3.         2.33333333 0.         1.         0.33333333 0.66666667
 0.         0.         1.         0.         0.        ]"
1,[8.    3.125 0.    1.    0.25  0.625 0.    0.    1.    0.    0.   ]
1,"[6.         4.         0.         1.         0.16666667 0.33333333
 0.         0.         1.         0.         0.        ]"
1,"[12.          2.41666667  0.          1.          0.33333333  0.5
  0.          0.          0.          0.          0.        ]"
1,"[48.          3.6875      0.          0.77083333  0.27083333  0.375
  1.          0.          0.          0.          0.        ]"
1,"[3.         2.33333333 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
1,"[18.          2.88888889  0.          0.88888889  0.22222222  0.55555556
  0.          0.          0.          0.          0.        ]"
1,"[7.         3.42857143 0.         1.         0.28571429 0.42857143
 0.         0.         1.         0.         0.        ]"
1,"[16.      2.875   0.      0.9375  0.375   0.375   0.      0.      0.
  0.      0.    ]"
1,"[15.          2.73333333  0.          0.73333333  0.26666667  0.46666667
  0.          0.          0.          0.          0.        ]"
1,"[6.         3.33333333 0.         1.         0.33333333 0.33333333
 0.         0.         1.         0.         0.        ]"
1,"[3.         3.         0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
1,[10.   4.6  0.   1.   0.4  0.4  0.   0.   1.   0.   0. ]
1,"[19.          2.89473684  0.          0.73684211  0.31578947  0.47368421
  0.          0.          0.          0.          0.        ]"
1,[2.  1.5 0.  1.  0.5 0.5 0.  0.  0.  0.  0. ]
1,[8.    3.125 0.    1.    0.125 0.625 0.    0.    0.    0.    0.   ]
1,"[11.          2.36363636  0.          1.          0.27272727  0.27272727
  0.          0.          0.          0.          0.        ]"
1,"[24.          3.25        0.          0.95833333  0.29166667  0.41666667
  1.          0.          0.          0.          0.        ]"
1,[20.    3.25  0.    0.9   0.15  0.55  0.    0.    0.    0.    0.  ]
1,"[26.          3.23076923  0.          0.92307692  0.15384615  0.46153846
  0.          0.          0.          0.          0.        ]"
1,"[9.         4.33333333 0.         1.         0.22222222 0.44444444
 0.         0.         0.         0.         0.        ]"
1,"[17.          3.29411765  0.          0.88235294  0.64705882  0.17647059
  0.          0.          0.          1.          0.        ]"
1,[2.  2.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,[2. 3. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
1,"[27.          2.92592593  0.          0.92592593  0.25925926  0.48148148
  0.          0.          1.          0.          0.        ]"
1,[5.  4.4 0.  1.  0.4 0.  0.  0.  0.  0.  0. ]
1,"[11.          3.27272727  0.          1.          0.27272727  0.36363636
  0.          0.          0.          0.          0.        ]"
1,"[21.          3.42857143  0.          0.85714286  0.28571429  0.38095238
  0.          1.          0.          0.          0.        ]"
1,"[16.      3.3125  0.      1.      0.3125  0.4375  0.      0.      1.
  0.      0.    ]"
1,"[9.         4.11111111 0.         1.         0.22222222 0.55555556
 0.         0.         0.         0.         0.        ]"
1,"[26.          3.96153846  0.          0.92307692  0.15384615  0.46153846
  1.          0.          1.          0.          0.        ]"
1,"[6.         4.16666667 0.         1.         0.16666667 0.5
 0.         0.         1.         0.         0.        ]"
1,"[13.          2.84615385  0.          1.          0.15384615  0.46153846
  0.          0.          0.          0.          0.        ]"
1,"[7.         2.85714286 0.         1.         0.28571429 0.42857143
 0.         0.         0.         0.         0.        ]"
1,"[7.         3.14285714 0.         1.         0.28571429 0.42857143
 0.         0.         1.         0.         0.        ]"
1,"[31.          3.58064516  0.          0.90322581  0.22580645  0.51612903
  0.          0.          1.          0.          0.        ]"
1,"[14.          2.35714286  0.          0.85714286  0.35714286  0.42857143
  0.          0.          0.          0.          0.        ]"
1,"[28.          3.32142857  0.          0.89285714  0.10714286  0.5
  0.          0.          1.          0.          0.        ]"
1,"[19.          2.84210526  0.          0.89473684  0.21052632  0.47368421
  0.          0.          0.          0.          0.        ]"
1,[8.    3.125 0.    1.    0.25  0.625 0.    0.    0.    0.    0.   ]
1,"[15.          3.06666667  0.          1.          0.2         0.46666667
  0.          0.          0.          0.          0.        ]"
1,"[14.          3.92857143  0.          0.92857143  0.28571429  0.42857143
  0.          0.          1.          0.          0.        ]"
1,"[15.          3.53333333  0.          1.          0.2         0.53333333
  0.          0.          0.          0.          0.        ]"
1,"[9.         2.77777778 0.         0.88888889 0.33333333 0.22222222
 0.         0.         0.         0.         0.        ]"
1,"[16.      3.      0.      0.9375  0.3125  0.375   0.      0.      0.
  0.      0.    ]"
1,"[9.         3.22222222 0.         1.         0.22222222 0.55555556
 0.         0.         0.         0.         0.        ]"
1,[25.    2.84  0.    0.72  0.24  0.6   0.    0.    0.    0.    0.  ]
1,"[15.          3.          0.          0.93333333  0.33333333  0.33333333
  1.          0.          0.          0.          0.        ]"
1,[8.    2.875 0.    1.    0.125 0.5   0.    0.    0.    0.    0.   ]
1,"[11.          3.45454545  0.          1.          0.27272727  0.45454545
  0.          0.          0.          0.          0.        ]"
1,[5.  2.6 0.  1.  0.4 0.4 0.  0.  1.  0.  0. ]
1,[2.  2.5 0.  1.  0.5 0.5 0.  0.  1.  0.  0. ]
1,"[9.         3.44444444 0.         1.         0.33333333 0.55555556
 0.         0.         0.         0.         0.        ]"
1,"[19.          2.73684211  0.          0.84210526  0.15789474  0.63157895
  0.          0.          0.          0.          0.        ]"
1,"[11.          2.81818182  0.          1.          0.36363636  0.36363636
  0.          0.          1.          0.          0.        ]"
1,"[7.         3.85714286 0.         1.         0.14285714 0.71428571
 0.         0.         1.         0.         0.        ]"
1,[8.    3.    0.    1.    0.125 0.5   0.    0.    1.    0.    0.   ]
1,[4.   2.75 0.   1.   0.25 0.5  0.   0.   0.   0.   0.  ]
1,[4.   2.5  0.   1.   0.25 0.5  0.   0.   1.   0.   0.  ]
1,"[11.          2.27272727  0.          0.90909091  0.36363636  0.27272727
  0.          0.          0.          0.          0.        ]"
1,[8.   4.5  0.   1.   0.5  0.25 0.   0.   0.   0.   0.  ]
1,"[11.          2.45454545  0.          1.          0.27272727  0.63636364
  0.          0.          0.          0.          0.        ]"
1,[10.   2.8  0.   1.   0.2  0.6  0.   0.   0.   0.   0. ]
1,[20.   3.9  0.   0.8  0.2  0.4  0.   0.   0.   0.   0. ]
1,"[16.      2.75    0.      0.9375  0.25    0.4375  0.      0.      1.
  0.      0.    ]"
1,"[15.          3.73333333  0.          1.          0.33333333  0.33333333
  0.          0.          0.          0.          0.        ]"
1,"[28.          3.42857143  0.          0.92857143  0.21428571  0.53571429
  0.          0.          0.          0.          0.        ]"
1,"[15.          3.46666667  0.          0.73333333  0.46666667  0.46666667
  0.          0.          0.          0.          0.        ]"
1,"[7.         3.28571429 0.         1.         0.14285714 0.42857143
 0.         0.         0.         0.         0.        ]"
1,[2.  2.  0.  1.  0.5 0.5 0.  0.  1.  0.  0. ]
1,"[13.          2.46153846  0.          0.92307692  0.38461538  0.30769231
  0.          0.          0.          1.          0.        ]"
1,"[6.         2.33333333 0.         1.         0.33333333 0.5
 0.         0.         0.         0.         0.        ]"
1,[5.  2.8 0.  1.  0.4 0.4 0.  0.  1.  0.  0. ]
1,[4.   3.5  0.   1.   0.25 0.5  0.   0.   1.   0.   0.  ]
1,"[6.         1.83333333 0.         1.         0.33333333 0.5
 0.         0.         0.         0.         0.        ]"
1,[2.  1.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,"[12.          2.66666667  0.          1.          0.16666667  0.5
  0.          0.          1.          0.          0.        ]"
1,"[7.         2.85714286 0.         1.         0.42857143 0.42857143
 0.         0.         1.         0.         0.        ]"
1,"[17.          2.41176471  0.          0.76470588  0.35294118  0.47058824
  0.          0.          0.          0.          0.        ]"
1,"[9.         3.33333333 0.         1.         0.22222222 0.55555556
 0.         0.         1.         0.         0.        ]"
