Label,Features
1,[5.  4.  0.  1.  0.2 0.4 0.  0.  0.  0.  0. ]
1,[20.    2.8   0.    0.9   0.2   0.65  0.    0.    0.    0.    0.  ]
1,"[7.         2.57142857 0.         1.         0.42857143 0.42857143
 0.         0.         0.         0.         0.        ]"
1,"[15.          3.26666667  0.          0.86666667  0.33333333  0.4
  0.          0.          2.          0.          0.        ]"
1,[25.    3.04  0.    0.8   0.28  0.6   1.    0.    0.    0.    0.  ]
1,[4.   2.75 0.   1.   0.5  0.25 0.   0.   1.   0.   0.  ]
1,[2.  3.5 0.  1.  1.  0.  0.  0.  0.  0.  0. ]
1,[4.   3.25 0.   1.   0.5  0.5  0.   0.   1.   0.   0.  ]
1,"[19.          5.42105263  0.          0.94736842  0.31578947  0.31578947
  0.          0.          0.          0.          0.        ]"
1,[5.  3.6 0.  1.  0.2 0.4 0.  0.  1.  0.  0. ]
1,"[6.         2.83333333 0.         1.         0.16666667 0.66666667
 0.         0.         1.         0.         0.        ]"
1,"[33.          3.          0.          0.78787879  0.33333333  0.33333333
  0.          0.          0.          0.          0.        ]"
1,"[11.          3.72727273  0.          0.90909091  0.18181818  0.54545455
  0.          0.          0.          0.          0.        ]"
1,[8.    2.625 0.    1.    0.375 0.25  0.    0.    0.    0.    0.   ]
1,"[27.          3.55555556  0.          0.7037037   0.44444444  0.22222222
  0.          0.          0.          0.          0.        ]"
1,[2. 4. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
1,"[19.          3.78947368  0.          1.          0.47368421  0.36842105
  0.          0.          1.          0.          0.        ]"
1,"[19.          3.15789474  0.          0.89473684  0.26315789  0.52631579
  0.          0.          0.          0.          0.        ]"
1,"[41.          3.19512195  0.          0.80487805  0.19512195  0.58536585
  0.          0.          1.          0.          0.        ]"
1,"[11.          2.54545455  0.          0.90909091  0.27272727  0.54545455
  0.          0.          2.          0.          0.        ]"
1,"[30.          3.6         0.          0.86666667  0.26666667  0.46666667
  0.          0.          0.          0.          0.        ]"
1,"[30.          2.7         0.          0.73333333  0.3         0.4
  0.          0.          1.          0.          0.        ]"
1,"[7.         2.85714286 0.         1.         0.28571429 0.42857143
 0.         0.         1.         0.         0.        ]"
1,"[21.          2.71428571  0.          0.80952381  0.19047619  0.57142857
  0.          0.          0.          0.          0.        ]"
1,"[26.          3.19230769  0.          0.80769231  0.07692308  0.73076923
  0.          0.          0.          0.          0.        ]"
1,"[12.          4.16666667  0.          1.          0.16666667  0.5
  1.          0.          1.          0.          0.        ]"
1,"[19.          4.          0.          0.94736842  0.15789474  0.57894737
  0.          0.          0.          0.          0.        ]"
