Label,Features
0,[5.  4.  0.  1.  0.2 0.2 0.  0.  1.  0.  0. ]
0,"[13.          4.69230769  0.          0.76923077  0.30769231  0.38461538
  0.          0.          0.          0.          0.        ]"
0,[2.  2.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[61.          4.49180328  0.          0.83606557  0.21311475  0.40983607
  0.          0.          2.          0.          0.        ]"
0,"[13.          3.38461538  0.          1.          0.23076923  0.30769231
  0.          0.          0.          0.          0.        ]"
0,"[19.          2.94736842  0.          0.84210526  0.47368421  0.26315789
  0.          0.          1.          0.          0.        ]"
0,"[16.      3.3125  0.      0.9375  0.1875  0.4375  0.      0.      0.
  0.      0.    ]"
0,"[38.          2.52631579  0.          0.76315789  0.28947368  0.5
  0.          0.          0.          0.          0.        ]"
0,"[11.          2.          0.          0.90909091  0.27272727  0.63636364
  0.          0.          0.          0.          0.        ]"
0,"[21.          4.19047619  0.          0.95238095  0.0952381   0.47619048
  0.          0.          0.          0.          0.        ]"
0,"[6.         3.5        0.         1.         0.5        0.33333333
 0.         0.         1.         0.         0.        ]"
0,"[7.         3.         0.         1.         0.28571429 0.42857143
 0.         0.         0.         0.         0.        ]"
0,[10.   2.8  0.   0.9  0.3  0.5  0.   0.   0.   0.   0. ]
0,"[33.          3.33333333  0.          0.87878788  0.3030303   0.39393939
  1.          0.          0.          0.          0.        ]"
0,"[15.          4.13333333  0.          0.86666667  0.33333333  0.13333333
  0.          0.          0.          0.          0.        ]"
0,"[12.          3.58333333  0.          1.          0.33333333  0.33333333
  0.          0.          1.          0.          0.        ]"
0,"[26.          2.84615385  0.          0.76923077  0.34615385  0.38461538
  0.          0.          0.          0.          0.        ]"
0,[10.   4.4  0.   1.   0.2  0.5  0.   0.   0.   0.   0. ]
0,[2.  2.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[13.          3.53846154  0.          0.92307692  0.07692308  0.46153846
  0.          0.          1.          0.          0.        ]"
0,"[3.         2.33333333 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,[2.  1.5 0.  1.  0.5 0.5 0.  0.  0.  0.  0. ]
0,"[30.          3.1         0.          0.76666667  0.2         0.43333333
  0.          0.          0.          0.          0.        ]"
0,"[3.         2.66666667 0.         1.         0.33333333 0.66666667
 0.         0.         1.         0.         0.        ]"
0,[8.    3.25  0.    1.    0.375 0.25  0.    0.    0.    0.    0.   ]
0,"[54.          4.74074074  0.          0.87037037  0.22222222  0.40740741
  0.          0.          0.          0.          0.        ]"
0,"[24.          3.75        0.          0.95833333  0.16666667  0.45833333
  0.          0.          0.          0.          0.        ]"
0,[2.  4.5 0.  1.  1.  0.  0.  0.  0.  0.  0. ]
0,"[22.          3.27272727  0.          0.90909091  0.22727273  0.40909091
  0.          0.          0.          0.          0.        ]"
0,[2.  2.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,[10.   2.5  0.   1.   0.5  0.4  1.   0.   0.   0.   0. ]
0,"[30.          3.33333333  0.          0.83333333  0.13333333  0.56666667
  0.          0.          0.          0.          0.        ]"
0,[8.    3.375 0.    1.    0.25  0.5   0.    0.    0.    0.    0.   ]
0,"[15.          2.53333333  0.          0.8         0.26666667  0.4
  0.          0.          0.          0.          0.        ]"
0,"[33.          3.60606061  0.          0.84848485  0.33333333  0.36363636
  0.          0.          1.          0.          0.        ]"
0,"[3.         2.         0.         1.         0.33333333 0.66666667
 0.         0.         1.         0.         0.        ]"
0,[2.  3.5 0.  1.  0.5 0.  0.  0.  1.  0.  0. ]
0,"[11.          2.81818182  0.          1.          0.27272727  0.45454545
  0.          0.          0.          0.          0.        ]"
0,"[28.          3.71428571  0.          0.89285714  0.17857143  0.46428571
  1.          0.          0.          0.          0.        ]"
0,"[11.          2.72727273  0.          0.90909091  0.27272727  0.27272727
  0.          0.          0.          0.          0.        ]"
0,"[7.         3.14285714 0.         1.         0.42857143 0.28571429
 0.         0.         1.         0.         0.        ]"
0,"[14.          3.28571429  0.          1.          0.21428571  0.5
  0.          0.          0.          0.          0.        ]"
0,"[40.     3.45   0.     0.925  0.25   0.525  1.     0.     1.     0.
  0.   ]"
0,"[17.          3.23529412  0.          0.94117647  0.29411765  0.47058824
  0.          0.          0.          0.          0.        ]"
0,"[9.         3.11111111 0.         1.         0.22222222 0.55555556
 0.         0.         0.         0.         0.        ]"
0,"[13.          3.30769231  0.          0.92307692  0.23076923  0.46153846
  0.          0.          1.          0.          0.        ]"
0,"[41.          4.02439024  0.          0.87804878  0.12195122  0.53658537
  0.          0.          0.          0.          0.        ]"
0,[10.   2.3  0.   1.   0.4  0.5  0.   0.   0.   0.   0. ]
0,"[6.         3.5        0.         1.         0.33333333 0.5
 0.         0.         0.         0.         0.        ]"
0,[2.  1.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[51.          3.2745098   0.          0.76470588  0.19607843  0.45098039
  1.          0.          0.          0.          0.        ]"
0,"[36.          4.33333333  0.          0.88888889  0.22222222  0.30555556
  0.          0.          0.          0.          0.        ]"
0,"[18.          2.88888889  0.          0.88888889  0.27777778  0.5
  0.          0.          0.          0.          0.        ]"
0,[4.   2.75 0.   1.   0.25 0.5  0.   0.   0.   0.   0.  ]
0,[2.  2.5 0.  1.  0.5 0.5 0.  0.  1.  0.  0. ]
0,"[63.          3.3968254   0.          0.77777778  0.41269841  0.42857143
  1.          0.          2.          0.          0.        ]"
0,"[94.          3.55319149  0.          0.69148936  0.22340426  0.40425532
  0.          0.          2.          0.          0.        ]"
0,"[17.          2.82352941  0.          0.94117647  0.11764706  0.47058824
  0.          0.          0.          0.          0.        ]"
0,[20.   3.7  0.   0.8  0.5  0.3  0.   0.   0.   0.   0. ]
0,[25.    3.2   0.    0.84  0.24  0.4   0.    0.    0.    0.    0.  ]
0,[12.    2.5   0.    0.25  1.    0.    0.    0.    0.    1.    0.  ]
0,[4.   3.75 0.   1.   0.5  0.25 0.   0.   0.   0.   0.  ]
0,"[13.          2.69230769  0.          0.92307692  0.23076923  0.53846154
  0.          0.          1.          0.          0.        ]"
0,"[67.          3.05970149  0.          0.68656716  0.26865672  0.49253731
  0.          0.          2.          0.          0.        ]"
0,"[14.          3.21428571  0.          1.          0.35714286  0.42857143
  1.          0.          1.          0.          0.        ]"
0,[10.   3.3  0.   0.8  0.2  0.4  0.   0.   0.   0.   0. ]
0,"[16.      3.625   0.      0.75    0.25    0.5625  0.      0.      0.
  0.      0.    ]"
0,"[44.          3.34090909  0.          0.84090909  0.27272727  0.40909091
  1.          0.          1.          0.          0.        ]"
0,"[9.         1.88888889 0.         0.88888889 0.44444444 0.44444444
 1.         0.         0.         0.         0.        ]"
0,"[31.          2.83870968  0.          0.80645161  0.22580645  0.51612903
  0.          0.          0.          0.          0.        ]"
0,"[34.          3.67647059  0.          0.85294118  0.20588235  0.44117647
  0.          0.          0.          0.          0.        ]"
0,"[3.         2.66666667 0.         1.         0.66666667 0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[40.     2.925  0.     0.675  0.225  0.5    0.     0.     0.     0.
  0.   ]"
0,"[28.          3.89285714  0.          0.89285714  0.32142857  0.46428571
  0.          0.          0.          0.          0.        ]"
0,[2. 5. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
0,[8.    3.5   0.    1.    0.5   0.375 1.    0.    0.    1.    0.   ]
0,[2. 4. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
0,"[7.         2.85714286 0.         1.         0.28571429 0.71428571
 0.         0.         1.         0.         0.        ]"
0,[2. 4. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
0,"[6.         2.         0.         1.         0.33333333 0.5
 0.         0.         0.         0.         0.        ]"
0,"[12.          2.58333333  0.          0.66666667  0.16666667  0.58333333
  0.          0.          0.          0.          0.        ]"
0,"[6.         3.66666667 0.         1.         0.33333333 0.16666667
 0.         0.         1.         0.         0.        ]"
0,"[12.          3.58333333  0.          1.          0.16666667  0.5
  0.          0.          0.          0.          0.        ]"
0,[2.  3.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,[5.  3.8 0.  1.  0.4 0.2 0.  0.  0.  0.  0. ]
0,"[13.          3.23076923  0.          1.          0.15384615  0.30769231
  0.          0.          0.          0.          0.        ]"
0,"[17.          3.11764706  0.          0.82352941  0.23529412  0.52941176
  0.          0.          0.          0.          0.        ]"
0,[2.  1.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[17.          3.70588235  0.          0.94117647  0.29411765  0.35294118
  0.          0.          0.          0.          0.        ]"
0,"[6.         3.66666667 0.         1.         0.16666667 0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[7.         5.14285714 0.         1.         0.14285714 0.14285714
 0.         0.         1.         0.         0.        ]"
0,"[12.          2.41666667  0.          1.          0.25        0.5
  1.          0.          0.          0.          0.        ]"
0,[4.   1.75 0.   1.   0.25 0.5  0.   0.   0.   0.   0.  ]
0,"[6.         5.         0.         1.         0.33333333 0.16666667
 0.         0.         0.         0.         0.        ]"
0,"[9.         3.22222222 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[11.          2.63636364  0.          0.90909091  0.36363636  0.54545455
  0.          0.          0.          0.          0.        ]"
0,"[12.          4.          0.          1.          0.16666667  0.33333333
  0.          0.          1.          0.          0.        ]"
0,"[12.          2.66666667  0.          0.91666667  0.08333333  0.66666667
  0.          0.          0.          0.          0.        ]"
0,"[16.      2.875   0.      0.75    0.3125  0.375   0.      0.      0.
  0.      0.    ]"
0,"[22.          3.86363636  0.          0.86363636  0.22727273  0.45454545
  0.          0.          0.          0.          0.        ]"
0,[5.  3.8 0.  1.  0.6 0.4 0.  0.  0.  0.  0. ]
0,"[18.          2.72222222  0.          0.72222222  0.27777778  0.5
  0.          0.          0.          0.          0.        ]"
0,"[9.         3.77777778 0.         1.         0.22222222 0.55555556
 0.         0.         1.         0.         0.        ]"
0,"[13.          3.07692308  0.          0.92307692  0.15384615  0.30769231
  0.          0.          0.          0.          0.        ]"
0,[8.    2.5   0.    0.875 0.375 0.125 0.    0.    0.    0.    0.   ]
0,"[16.      2.875   0.      1.      0.1875  0.625   0.      0.      1.
  0.      0.    ]"
0,"[28.          4.25        0.          0.82142857  0.25        0.39285714
  0.          0.          0.          1.          0.        ]"
0,"[12.          3.83333333  0.          0.91666667  0.16666667  0.41666667
  0.          0.          0.          0.          0.        ]"
0,"[12.          3.          0.          0.91666667  0.41666667  0.25
  0.          0.          0.          0.          0.        ]"
0,[2.  3.5 0.  1.  0.5 0.  0.  0.  1.  0.  0. ]
0,"[22.          3.36363636  0.          0.68181818  0.40909091  0.36363636
  0.          0.          0.          0.          0.        ]"
0,"[35.          3.17142857  0.          0.85714286  0.25714286  0.48571429
  1.          1.          0.          0.          0.        ]"
0,[8.    2.625 0.    0.875 0.375 0.5   0.    0.    0.    0.    0.   ]
0,"[11.          2.45454545  0.          1.          0.18181818  0.36363636
  0.          0.          0.          0.          0.        ]"
0,"[37.          3.40540541  0.          0.7027027   0.2972973   0.35135135
  0.          0.          1.          0.          0.        ]"
0,"[11.          3.18181818  0.          1.          0.27272727  0.36363636
  0.          0.          0.          0.          0.        ]"
0,[4.   3.25 0.   1.   0.75 0.   0.   0.   0.   1.   0.  ]
0,"[17.          3.11764706  0.          0.88235294  0.11764706  0.47058824
  0.          0.          0.          0.          0.        ]"
0,"[11.          3.          0.          0.90909091  0.18181818  0.54545455
  0.          0.          0.          0.          0.        ]"
0,"[12.          2.91666667  0.          1.          0.33333333  0.33333333
  0.          0.          0.          0.          0.        ]"
0,[20.    3.65  0.    1.    0.3   0.35  0.    0.    1.    0.    0.  ]
0,"[34.          3.73529412  0.          0.79411765  0.23529412  0.47058824
  0.          0.          0.          0.          0.        ]"
0,"[13.          3.46153846  0.          0.92307692  0.23076923  0.46153846
  0.          0.          2.          0.          0.        ]"
0,"[33.          3.          0.          0.87878788  0.21212121  0.51515152
  0.          0.          0.          0.          0.        ]"
0,[5.  4.6 0.  1.  0.2 0.6 0.  0.  1.  0.  0. ]
0,"[23.          2.65217391  0.          0.82608696  0.30434783  0.43478261
  0.          0.          0.          0.          0.        ]"
0,"[14.          2.28571429  0.          0.78571429  0.28571429  0.57142857
  0.          0.          0.          1.          0.        ]"
0,[5.  3.  0.  1.  0.4 0.2 0.  0.  0.  0.  0. ]
0,[4.   2.25 0.   1.   0.25 0.75 0.   0.   1.   0.   0.  ]
0,"[22.          3.13636364  0.          0.90909091  0.27272727  0.27272727
  0.          0.          0.          0.          0.        ]"
0,[25.    3.    0.    0.8   0.24  0.44  0.    0.    0.    0.    0.  ]
0,"[9.         3.88888889 0.         1.         0.11111111 0.44444444
 0.         0.         1.         0.         0.        ]"
0,"[19.          3.36842105  0.          0.84210526  0.21052632  0.47368421
  0.          0.          0.          0.          0.        ]"
0,"[16.      3.125   0.      1.      0.3125  0.4375  0.      0.      1.
  0.      0.    ]"
0,[2. 2. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
0,"[16.      2.9375  0.      0.875   0.375   0.4375  0.      0.      1.
  0.      0.    ]"
0,"[26.          3.03846154  0.          0.88461538  0.30769231  0.42307692
  0.          0.          1.          1.          0.        ]"
0,[10.   3.6  0.   1.   0.3  0.4  0.   0.   0.   0.   0. ]
0,"[17.          3.05882353  0.          0.82352941  0.35294118  0.35294118
  0.          0.          0.          0.          0.        ]"
0,[5.  3.  0.  1.  0.2 0.6 0.  0.  0.  0.  0. ]
0,"[21.          3.0952381   0.          0.80952381  0.19047619  0.57142857
  0.          0.          0.          0.          0.        ]"
0,"[14.          2.14285714  0.          0.92857143  0.28571429  0.57142857
  0.          0.          0.          0.          0.        ]"
0,"[15.          3.06666667  0.          0.93333333  0.13333333  0.53333333
  0.          1.          0.          0.          0.        ]"
0,"[98.          2.41836735  0.          0.35714286  0.34693878  0.35714286
  0.          0.          1.          0.          0.        ]"
0,[5.  3.8 0.  1.  0.2 0.6 0.  0.  1.  0.  0. ]
0,[4.   4.   0.   1.   0.25 0.25 0.   0.   0.   0.   0.  ]
0,[4.  3.  0.  1.  0.5 0.  1.  0.  0.  0.  0. ]
0,"[12.          1.66666667  0.          0.66666667  0.33333333  0.41666667
  0.          0.          0.          0.          0.        ]"
0,[5.  3.8 0.  1.  0.2 0.4 0.  0.  1.  0.  0. ]
0,"[3.         2.         0.         1.         0.33333333 0.66666667
 0.         0.         1.         0.         0.        ]"
0,[5.  3.8 0.  1.  0.6 0.4 0.  0.  1.  0.  0. ]
0,"[3.         3.         0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[7.         3.42857143 0.         1.         0.14285714 0.28571429
 0.         0.         1.         0.         0.        ]"
0,[8.    2.75  0.    0.875 0.5   0.125 0.    0.    0.    0.    0.   ]
0,"[17.          4.29411765  0.          0.88235294  0.41176471  0.29411765
  1.          0.          0.          0.          0.        ]"
0,[8.    2.875 0.    1.    0.375 0.625 0.    0.    1.    0.    0.   ]
0,"[6.         2.5        0.         1.         0.33333333 0.5
 0.         0.         0.         0.         0.        ]"
0,"[45.          3.2         0.          0.73333333  0.15555556  0.55555556
  0.          0.          0.          0.          0.        ]"
0,"[26.          4.34615385  0.          0.88461538  0.15384615  0.34615385
  0.          0.          0.          0.          0.        ]"
0,[2.  2.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[72.          3.34722222  0.          0.70833333  0.20833333  0.52777778
  1.          0.          1.          0.          0.        ]"
0,[4.   2.75 0.   1.   0.75 0.   0.   0.   0.   0.   0.  ]
0,"[34.          2.88235294  0.          0.91176471  0.35294118  0.32352941
  0.          0.          1.          0.          0.        ]"
0,"[11.          2.18181818  0.          0.90909091  0.18181818  0.54545455
  0.          0.          0.          0.          0.        ]"
0,"[16.      3.125   0.      0.875   0.4375  0.3125  1.      0.      0.
  0.      0.    ]"
0,"[24.          3.625       0.          0.91666667  0.33333333  0.45833333
  0.          0.          0.          0.          0.        ]"
0,"[16.      3.875   0.      0.9375  0.125   0.5     0.      0.      0.
  0.      0.    ]"
0,"[6.         3.         0.         0.5        0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[3.         4.33333333 0.         1.         0.66666667 0.
 0.         0.         1.         0.         0.        ]"
0,"[11.          3.          0.          0.90909091  0.27272727  0.45454545
  0.          0.          0.          0.          0.        ]"
0,"[6.         2.33333333 0.         0.66666667 0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[47.          2.85106383  0.          0.72340426  0.29787234  0.38297872
  0.          0.          0.          0.          0.        ]"
0,"[3.         3.         0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,[4.   2.25 0.   1.   0.25 0.75 0.   0.   0.   1.   0.  ]
0,[8.    2.5   0.    1.    0.375 0.5   0.    0.    1.    0.    0.   ]
0,[8.   3.75 0.   1.   0.25 0.5  0.   0.   1.   0.   0.  ]
0,"[22.          2.45454545  0.          0.68181818  0.40909091  0.27272727
  0.          0.          1.          0.          0.        ]"
0,[10.   3.2  0.   0.9  0.3  0.3  0.   0.   1.   0.   0. ]
0,[10.   2.7  0.   1.   0.3  0.5  0.   0.   0.   0.   0. ]
0,"[12.          2.75        0.          1.          0.41666667  0.5
  1.          0.          0.          0.          0.        ]"
0,[10.   1.9  0.   0.9  0.5  0.6  0.   0.   0.   0.   0. ]
0,"[23.          4.08695652  0.          0.91304348  0.30434783  0.43478261
  0.          0.          0.          0.          0.        ]"
0,"[29.          3.20689655  0.          0.79310345  0.34482759  0.44827586
  0.          0.          0.          0.          0.        ]"
0,"[11.          2.18181818  0.          1.          0.27272727  0.45454545
  0.          0.          0.          0.          0.        ]"
0,"[9.         2.55555556 0.         1.         0.22222222 0.55555556
 0.         0.         0.         0.         0.        ]"
0,[25.    2.52  0.    0.68  0.52  0.32  1.    0.    0.    0.    0.  ]
0,"[11.          2.36363636  0.          1.          0.27272727  0.36363636
  0.          0.          0.          0.          0.        ]"
0,"[16.      3.0625  0.      0.9375  0.1875  0.4375  0.      0.      1.
  0.      0.    ]"
0,"[49.          3.67346939  0.          0.73469388  0.42857143  0.36734694
  1.          0.          0.          0.          0.        ]"
0,"[18.          2.88888889  0.          0.88888889  0.27777778  0.5
  0.          0.          0.          0.          0.        ]"
0,[8.    2.125 0.    0.875 0.375 0.375 0.    0.    0.    0.    0.   ]
0,"[13.          3.23076923  0.          0.84615385  0.23076923  0.61538462
  0.          0.          0.          0.          0.        ]"
0,"[26.          3.07692308  0.          0.84615385  0.23076923  0.53846154
  0.          0.          1.          0.          0.        ]"
0,"[19.          3.78947368  0.          0.89473684  0.26315789  0.52631579
  0.          0.          0.          0.          0.        ]"
0,"[37.          3.37837838  0.          0.78378378  0.27027027  0.45945946
  0.          0.          0.          0.          0.        ]"
0,[2.  2.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[7.         2.57142857 0.         0.85714286 0.42857143 0.14285714
 0.         0.         0.         0.         0.        ]"
0,[8.    2.375 0.    1.    0.5   0.375 0.    0.    1.    0.    0.   ]
0,"[15.          3.46666667  0.          0.93333333  0.26666667  0.46666667
  0.          0.          0.          0.          0.        ]"
0,[10.   2.9  0.   0.8  0.5  0.1  1.   0.   0.   0.   0. ]
0,"[18.          3.44444444  0.          0.94444444  0.11111111  0.44444444
  0.          0.          1.          0.          0.        ]"
0,"[23.          2.95652174  0.          0.86956522  0.52173913  0.43478261
  1.          0.          0.          0.          0.        ]"
0,[10.   3.3  0.   1.   0.2  0.6  0.   0.   0.   0.   0. ]
0,[10.   4.2  0.   1.   0.1  0.5  0.   0.   1.   0.   0. ]
0,"[12.          2.08333333  0.          0.83333333  0.5         0.41666667
  0.          0.          1.          0.          0.        ]"
0,"[6.         2.66666667 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[17.          2.35294118  0.          0.94117647  0.47058824  0.29411765
  0.          0.          0.          0.          0.        ]"
0,"[43.          3.69767442  0.          0.74418605  0.23255814  0.3255814
  0.          1.          0.          0.          0.        ]"
0,"[15.          2.66666667  0.          0.86666667  0.4         0.33333333
  0.          0.          0.          0.          0.        ]"
0,"[6.         2.5        0.         1.         0.16666667 0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[38.          3.44736842  0.          0.86842105  0.26315789  0.42105263
  0.          0.          2.          0.          0.        ]"
0,"[41.          3.82926829  0.          0.85365854  0.24390244  0.41463415
  0.          0.          2.          0.          0.        ]"
0,"[11.          4.54545455  0.          1.          0.36363636  0.27272727
  0.          0.          0.          0.          0.        ]"
0,"[19.          2.57894737  0.          0.78947368  0.31578947  0.47368421
  0.          0.          0.          0.          0.        ]"
0,[2.  3.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[28.          3.57142857  0.          0.89285714  0.14285714  0.42857143
  0.          0.          0.          0.          0.        ]"
0,"[21.          4.14285714  0.          1.          0.19047619  0.28571429
  0.          0.          0.          0.          0.        ]"
0,[20.    3.5   0.    0.9   0.25  0.4   0.    0.    0.    0.    0.  ]
0,[20.    3.25  0.    0.95  0.15  0.6   0.    0.    0.    0.    0.  ]
0,"[52.          4.05769231  0.          0.78846154  0.30769231  0.26923077
  0.          0.          0.          1.          0.        ]"
0,[2. 3. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
0,"[6.         1.66666667 0.         1.         0.33333333 0.5
 0.         0.         0.         0.         0.        ]"
0,"[7.         3.57142857 0.         1.         0.14285714 0.42857143
 0.         0.         1.         0.         0.        ]"
0,"[7.         2.57142857 0.         1.         0.14285714 0.57142857
 0.         0.         1.         0.         0.        ]"
0,"[27.          2.66666667  0.          0.77777778  0.22222222  0.44444444
  0.          0.          0.          0.          0.        ]"
0,"[23.          3.08695652  0.          0.86956522  0.2173913   0.43478261
  1.          0.          0.          0.          0.        ]"
0,"[22.          3.31818182  0.          0.63636364  0.45454545  0.31818182
  0.          0.          0.          0.          0.        ]"
0,"[12.          2.41666667  0.          1.          0.25        0.58333333
  0.          0.          0.          0.          0.        ]"
0,"[9.         4.11111111 0.         1.         0.11111111 0.55555556
 0.         0.         0.         0.         0.        ]"
0,"[21.          2.61904762  0.          0.85714286  0.23809524  0.42857143
  0.          0.          0.          0.          0.        ]"
0,[5.  3.6 0.  0.8 0.4 0.2 0.  0.  0.  0.  0. ]
0,"[9.         2.66666667 0.         1.         0.22222222 0.55555556
 0.         0.         0.         0.         0.        ]"
0,[4.   2.5  0.   1.   0.75 0.   0.   0.   0.   0.   0.  ]
0,"[3.         4.66666667 0.         1.         0.33333333 0.
 0.         0.         0.         0.         0.        ]"
0,[20.    3.6   0.    0.85  0.3   0.35  0.    0.    0.    0.    0.  ]
0,"[13.          2.61538462  0.          0.92307692  0.30769231  0.53846154
  0.          0.          0.          0.          0.        ]"
0,"[22.          3.68181818  0.          0.77272727  0.31818182  0.36363636
  0.          0.          0.          0.          0.        ]"
0,"[9.         3.22222222 0.         1.         0.22222222 0.33333333
 1.         0.         0.         0.         0.        ]"
0,"[9.         3.22222222 0.         1.         0.22222222 0.55555556
 0.         0.         0.         0.         0.        ]"
0,"[36.          2.44444444  0.          0.61111111  0.36111111  0.38888889
  0.          0.          0.          0.          0.        ]"
0,[8.    3.125 0.    1.    0.375 0.25  0.    0.    0.    0.    0.   ]
0,"[16.      2.5625  0.      0.9375  0.375   0.5     0.      0.      1.
  0.      0.    ]"
0,[20.    2.35  0.    0.85  0.25  0.55  0.    0.    0.    0.    0.  ]
0,"[44.          3.59090909  0.          0.81818182  0.22727273  0.54545455
  0.          0.          1.          0.          0.        ]"
0,"[45.          3.48888889  0.          0.75555556  0.22222222  0.48888889
  0.          0.          0.          0.          0.        ]"
0,"[16.      3.      0.      1.      0.1875  0.5625  0.      0.      1.
  0.      0.    ]"
0,[5.  3.2 0.  1.  0.2 0.6 0.  0.  0.  0.  0. ]
0,[2.  2.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[17.          2.52941176  0.          1.          0.41176471  0.41176471
  0.          0.          1.          0.          0.        ]"
0,"[9.         3.33333333 0.         1.         0.44444444 0.44444444
 0.         0.         0.         0.         0.        ]"
0,"[23.          2.91304348  0.          0.73913043  0.26086957  0.56521739
  0.          0.          2.          0.          0.        ]"
0,[10.   2.7  0.   1.   0.3  0.5  0.   0.   1.   1.   0. ]
0,"[6.         3.         0.         1.         0.16666667 0.5
 0.         0.         1.         0.         0.        ]"
0,"[23.          4.26086957  0.          0.91304348  0.13043478  0.56521739
  0.          0.          0.          0.          0.        ]"
0,"[3.         4.33333333 0.         1.         0.66666667 0.33333333
 0.         0.         1.         0.         0.        ]"
0,[2. 2. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
0,[2.  3.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[9.         3.66666667 0.         1.         0.44444444 0.33333333
 1.         0.         0.         0.         0.        ]"
0,"[11.          2.63636364  0.          0.90909091  0.45454545  0.45454545
  0.          0.          0.          0.          0.        ]"
0,"[7.         1.85714286 0.         1.         0.57142857 0.57142857
 0.         0.         0.         0.         0.        ]"
0,[2. 4. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
0,"[7.         1.57142857 0.         0.85714286 0.28571429 0.57142857
 0.         0.         0.         0.         0.        ]"
0,"[7.         3.57142857 0.         1.         0.28571429 0.42857143
 0.         0.         0.         0.         0.        ]"
0,"[7.         2.71428571 0.         1.         0.28571429 0.42857143
 0.         0.         1.         0.         0.        ]"
0,"[9.         3.         0.         1.         0.22222222 0.55555556
 0.         0.         0.         0.         0.        ]"
0,"[56.          3.73214286  0.          0.76785714  0.25        0.375
  0.          0.          0.          0.          0.        ]"
0,"[39.          4.1025641   0.          0.71794872  0.17948718  0.51282051
  0.          0.          0.          0.          0.        ]"
0,[10.   3.   0.   0.9  0.3  0.3  0.   0.   0.   0.   0. ]
0,"[34.          2.58823529  0.          0.67647059  0.32352941  0.44117647
  0.          0.          0.          0.          0.        ]"
0,[2.  2.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[49.          4.44897959  0.          0.87755102  0.16326531  0.34693878
  0.          0.          0.          0.          0.        ]"
0,"[7.         3.57142857 0.         1.         0.14285714 0.28571429
 0.         0.         0.         0.         0.        ]"
0,"[27.          4.51851852  0.          0.81481481  0.25925926  0.44444444
  0.          0.          0.          0.          0.        ]"
0,"[11.          3.45454545  0.          0.90909091  0.18181818  0.45454545
  0.          0.          0.          0.          0.        ]"
0,"[14.          3.35714286  0.          0.92857143  0.42857143  0.5
  0.          0.          0.          0.          0.        ]"
0,"[11.          3.18181818  0.          1.          0.27272727  0.36363636
  0.          0.          0.          0.          0.        ]"
0,"[30.          3.63333333  0.          0.83333333  0.36666667  0.36666667
  0.          0.          0.          0.          0.        ]"
0,[20.    3.55  0.    1.    0.15  0.45  1.    0.    0.    0.    0.  ]
0,[8.    3.875 0.    0.875 0.25  0.375 0.    0.    0.    0.    0.   ]
0,[5.  3.  0.  1.  0.4 0.6 0.  0.  0.  0.  0. ]
0,"[27.          3.77777778  0.          0.85185185  0.14814815  0.48148148
  0.          0.          0.          0.          0.        ]"
0,"[18.          1.83333333  0.          0.38888889  0.33333333  0.66666667
  0.          0.          0.          0.          0.        ]"
0,"[3.         3.         0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[18.          2.88888889  0.          0.83333333  0.38888889  0.27777778
  0.          0.          0.          0.          0.        ]"
0,"[28.          3.53571429  0.          0.92857143  0.21428571  0.5
  0.          1.          0.          0.          0.        ]"
0,"[7.         2.28571429 0.         1.         0.42857143 0.42857143
 0.         0.         0.         0.         0.        ]"
0,"[12.          2.66666667  0.          1.          0.16666667  0.58333333
  0.          0.          1.          0.          0.        ]"
