Label,Features
1,"[3.         3.         0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
1,"[3.         4.         0.         1.         0.66666667 0.33333333
 0.         0.         0.         0.         0.        ]"
1,"[16.      2.125   0.      0.625   0.375   0.4375  0.      0.      0.
  0.      0.    ]"
1,[20.    4.2   0.    1.    0.45  0.35  0.    0.    1.    0.    0.  ]
1,"[19.          3.          0.          0.84210526  0.26315789  0.42105263
  0.          0.          0.          0.          0.        ]"
1,[10.   3.4  0.   0.8  0.5  0.2  0.   0.   0.   3.   0. ]
1,"[7.         2.57142857 0.         1.         0.28571429 0.42857143
 0.         0.         0.         0.         0.        ]"
1,"[6.         3.83333333 0.         1.         0.16666667 0.5
 0.         0.         0.         0.         0.        ]"
1,[2.  2.5 0.  1.  0.5 0.5 0.  0.  1.  0.  0. ]
1,"[24.          3.25        0.          0.91666667  0.33333333  0.5
  0.          0.          2.          0.          0.        ]"
1,[2.  2.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,"[26.          3.73076923  0.          0.80769231  0.11538462  0.42307692
  0.          0.          0.          0.          0.        ]"
1,"[31.          3.19354839  0.          0.77419355  0.19354839  0.35483871
  0.          0.          0.          0.          0.        ]"
1,"[14.          2.35714286  0.          0.85714286  0.5         0.14285714
  0.          0.          0.          0.          0.        ]"
1,[2.  3.5 0.  1.  0.5 0.  0.  0.  1.  0.  0. ]
1,[2.  4.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,[25.    3.28  0.    0.88  0.28  0.48  0.    0.    1.    0.    0.  ]
1,"[16.      3.3125  0.      0.9375  0.1875  0.3125  0.      0.      1.
  1.      0.    ]"
1,[4.  4.  0.  1.  0.5 0.  0.  0.  0.  1.  0. ]
1,[4.   3.25 0.   1.   0.75 0.25 0.   0.   1.   0.   0.  ]
1,[5.  3.  0.  1.  0.2 0.8 0.  0.  1.  0.  0. ]
1,[20.    3.45  0.    0.9   0.3   0.45  0.    0.    0.    0.    0.  ]
1,"[30.          3.23333333  0.          0.9         0.26666667  0.4
  1.          0.          0.          0.          0.        ]"
1,"[13.          3.23076923  0.          0.92307692  0.30769231  0.23076923
  0.          0.          0.          0.          0.        ]"
1,[5.  2.8 0.  1.  0.4 0.4 0.  0.  1.  0.  0. ]
1,"[24.          3.04166667  0.          0.70833333  0.54166667  0.25
  0.          1.          1.          0.          0.        ]"
1,"[24.          3.          0.          0.875       0.33333333  0.375
  0.          0.          0.          0.          0.        ]"
1,"[16.      3.8125  0.      0.9375  0.375   0.5     0.      0.      0.
  0.      0.    ]"
1,[2.  2.  0.  1.  0.5 0.5 0.  0.  1.  0.  0. ]
1,"[19.          3.05263158  0.          0.68421053  0.26315789  0.47368421
  0.          0.          1.          0.          0.        ]"
1,"[19.          3.10526316  0.          0.78947368  0.21052632  0.47368421
  0.          0.          1.          0.          0.        ]"
1,[2.  1.5 0.  1.  0.5 0.5 0.  0.  0.  0.  0. ]
1,[8.    2.875 0.    0.875 0.375 0.375 0.    0.    0.    0.    0.   ]
1,"[6.         3.33333333 0.         1.         0.33333333 0.33333333
 0.         0.         0.         1.         0.        ]"
1,"[15.          2.53333333  0.          0.73333333  0.2         0.33333333
  0.          0.          0.          0.          0.        ]"
1,"[32.       3.46875  0.       0.8125   0.28125  0.5      0.       0.
  0.       0.       0.     ]"
1,[1. 4. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
1,"[34.          2.70588235  0.          0.76470588  0.29411765  0.44117647
  0.          1.          0.          2.          0.        ]"
1,[2.  3.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,[10.   2.8  0.   1.   0.4  0.2  0.   0.   1.   0.   0. ]
1,[10.   2.8  0.   0.8  0.4  0.2  0.   0.   0.   0.   0. ]
1,"[13.          3.84615385  0.          1.          0.15384615  0.38461538
  0.          0.          1.          0.          0.        ]"
1,"[9.         2.44444444 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
1,[20.    3.55  0.    0.95  0.15  0.55  0.    0.    0.    0.    0.  ]
1,"[7.         1.85714286 0.         1.         0.42857143 0.28571429
 0.         0.         1.         0.         0.        ]"
1,[10.   2.6  0.   1.   0.4  0.3  0.   0.   1.   0.   0. ]
1,"[15.          3.66666667  0.          0.93333333  0.26666667  0.33333333
  0.          0.          2.          0.          0.        ]"
1,"[9.         3.22222222 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
1,"[7.         2.85714286 0.         1.         0.14285714 0.42857143
 0.         0.         0.         0.         0.        ]"
1,[25.    3.52  0.    0.84  0.32  0.32  1.    0.    0.    0.    0.  ]
1,"[30.          3.36666667  0.          0.8         0.26666667  0.4
  0.          0.          0.          0.          0.        ]"
1,"[27.          3.2962963   0.          0.85185185  0.2962963   0.37037037
  0.          0.          1.          0.          0.        ]"
1,[4.  1.5 0.  0.5 0.5 0.  0.  0.  0.  2.  0. ]
1,"[11.          2.63636364  0.          0.81818182  0.27272727  0.36363636
  0.          0.          0.          0.          0.        ]"
